Date,Open,High,Low,Close,Volume,Adj Close
2003-11-17,42.75,42.75,41.75,42.10,2071000,20.68
2003-11-13,42.25,43.17,41.25,41.47,3501200,20.37
2003-11-12,43.70,44.12,41.53,42.53,6042900,20.89
2003-11-11,42.75,44.67,42.75,43.72,5170500,21.48
2003-11-10,50.00,50.00,41.78,42.10,1618000,20.68
2003-11-07,42.80,43.45,42.25,42.60,1757900,20.93
2003-11-06,42.20,43.85,41.80,42.40,5336800,20.83
2003-11-05,43.65,43.85,41.50,42.03,2810500,20.64
2003-11-04,43.65,44.90,42.88,43.30,3893800,21.27
2003-11-03,45.40,45.60,42.90,43.15,3252600,21.20
2003-10-31,44.95,46.65,43.10,45.20,6674800,22.20
2003-10-30,43.35,45.70,43.05,44.90,8093700,22.06
2003-10-29,41.50,43.65,40.83,43.15,6075200,21.20
2003-10-28,38.20,44.47,38.00,41.47,16251200,20.37
2003-10-27,39.25,40.75,38.00,38.20,5396500,18.77
2003-10-23,36.00,38.50,35.75,37.90,7590300,18.62
2003-10-22,36.75,37.25,35.00,35.35,3466800,17.37
2003-10-21,38.38,38.38,35.15,36.42,3470200,17.89
2003-10-20,39.50,39.50,37.03,37.45,3139300,18.40
2003-10-17,38.70,39.97,38.50,39.05,3955600,19.18
2003-10-16,39.05,39.12,37.75,38.67,1893000,19.00
2003-10-15,36.20,39.50,35.90,38.97,7534300,19.15
2003-10-14,39.62,39.75,35.05,36.17,4517000,17.77
2003-10-13,38.45,40.83,38.45,39.42,3632300,19.37
2003-10-10,37.88,38.30,37.50,38.00,3315100,18.67
2003-10-09,37.50,38.00,36.60,37.62,4051700,18.48
2003-10-08,38.25,38.75,37.58,38.10,4058600,18.72
2003-10-07,38.00,38.72,37.38,38.08,5331500,18.70
2003-10-06,37.50,37.95,37.12,37.50,2793700,18.42
2003-10-03,39.05,39.30,36.78,37.47,4709700,18.41
2003-10-01,39.50,40.75,38.40,38.60,5006900,18.96
2003-09-30,38.75,39.95,38.10,39.72,5293600,19.51
2003-09-29,38.30,40.95,38.05,38.42,5146700,18.88
2003-09-26,38.85,39.95,35.00,37.80,11490900,18.57
2003-09-25,33.50,33.75,32.55,33.40,1552200,16.41
2003-09-24,32.00,33.85,32.00,33.50,2597700,16.46
2003-09-23,29.08,31.95,29.08,31.55,573300,15.50
2003-09-22,32.50,32.50,31.50,31.52,530300,15.49
2003-09-19,33.15,34.00,32.03,32.45,1956800,15.94
2003-09-18,31.90,33.15,31.23,32.67,1829300,16.05
2003-09-17,33.05,34.85,31.25,31.60,1896300,15.52
2003-09-16,30.95,31.55,30.05,31.30,1587100,15.38
2003-09-15,30.50,32.05,29.95,31.10,1958700,15.28
2003-09-12,32.00,32.15,30.25,30.80,1856000,15.13
2003-09-11,32.00,32.62,31.52,31.65,1304300,15.55
2003-09-10,32.15,32.50,31.15,31.92,1627900,15.68
2003-09-09,31.90,32.62,31.38,31.83,2048600,15.63
2003-09-08,32.70,32.88,31.45,31.52,1360000,15.49
2003-09-05,32.50,32.72,32.20,32.40,1181600,15.92
2003-09-04,31.85,32.50,31.80,32.33,1204000,15.88
2003-09-03,34.03,34.83,32.00,32.25,4981200,15.84
2003-09-02,34.50,34.72,33.00,33.30,1719900,16.36
2003-09-01,35.00,35.35,33.80,34.25,1006900,16.82
2003-08-29,34.45,35.00,33.05,34.65,2462800,17.02
2003-08-28,33.30,34.25,33.00,34.10,2756800,16.75
2003-08-27,32.00,33.22,31.80,33.03,3308700,16.22
2003-08-26,32.00,32.12,30.50,31.95,2794600,15.70
2003-08-25,32.00,32.17,29.12,31.00,6416000,15.23
2003-08-22,31.05,31.95,31.05,31.77,3846600,15.61
2003-08-21,30.35,31.17,28.08,30.83,4731000,15.14
2003-08-20,31.00,31.75,29.00,30.27,4354800,14.87
2003-08-19,28.80,31.85,28.55,30.85,8305200,15.15
2003-08-18,27.23,28.95,27.00,28.50,5161900,14.00
2003-08-14,25.52,27.50,25.12,26.65,4431300,13.09
2003-08-13,25.92,26.48,25.05,25.23,4849800,12.39
2003-08-12,25.80,26.62,25.33,25.83,2552200,12.69
2003-08-11,24.50,26.40,24.50,25.98,4027600,12.76
2003-08-08,25.85,26.23,24.77,25.40,4823500,12.48
2003-08-07,26.40,26.60,25.05,25.60,3766800,12.58
2003-08-06,27.00,27.00,25.70,25.92,4913800,12.74
2003-08-05,26.30,28.35,26.30,27.15,7015800,13.34
2003-08-04,25.95,26.67,25.75,26.20,3131500,12.87
2003-08-01,25.42,26.75,24.88,26.48,5956800,13.01
2003-07-31,23.35,26.35,23.10,25.33,12268500,12.44
2003-07-30,23.75,23.75,23.02,23.12,1642300,11.36
2003-07-29,23.95,23.95,23.02,23.25,1396000,11.42
2003-07-28,25.00,25.00,23.38,23.80,4153000,11.69
2003-07-25,23.75,23.75,22.58,23.48,3557800,11.53
2003-07-24,21.50,23.90,21.12,23.58,7914300,11.58
2003-07-23,22.40,22.85,20.77,21.27,10464800,10.45
2003-07-22,22.00,22.50,20.62,22.05,6318000,10.83
2003-07-21,21.40,21.92,20.67,20.90,7372600,10.27
2003-07-18,20.00,21.05,19.62,20.62,6225100,10.13
2003-07-17,18.90,21.08,18.90,19.88,6376200,9.76
2003-07-16,19.00,19.15,18.70,18.98,1522900,9.32
2003-07-15,19.25,19.65,18.70,18.83,3346700,9.25
2003-07-14,18.95,19.12,18.70,18.98,635600,9.32
2003-07-11,18.27,18.90,18.27,18.67,264700,9.17
2003-07-10,18.40,19.00,18.02,18.48,501500,9.08
2003-07-09,18.75,18.75,18.05,18.12,516300,8.90
2003-07-08,18.62,18.75,18.00,18.30,1474700,8.99
2003-07-07,18.75,19.12,18.38,18.50,1331700,9.09
2003-07-04,19.50,19.50,18.67,19.17,376400,9.42
2003-07-03,19.60,19.70,19.42,19.55,359400,9.60
2003-07-02,19.50,19.67,19.00,19.40,339500,9.53
2003-07-01,19.75,19.75,19.25,19.55,203000,9.60
2003-06-30,19.40,19.67,19.25,19.52,648700,9.59
2003-06-27,19.35,19.65,18.00,19.25,749500,9.46
2003-06-26,18.98,19.38,18.98,19.10,695400,9.38
2003-06-25,18.50,19.20,18.25,18.88,606700,9.27
2003-06-24,18.90,19.00,18.42,18.52,373900,9.10
2003-06-23,19.80,19.88,18.35,18.45,765500,9.06
2003-06-20,20.08,20.25,19.40,19.58,273400,9.62
2003-06-19,20.73,20.73,19.80,20.08,979700,9.86
2003-06-18,20.95,20.95,20.33,20.67,880600,10.16
2003-06-17,21.12,21.25,20.73,20.77,613600,10.21
2003-06-16,21.00,21.00,20.50,20.62,386200,10.13
2003-06-13,20.38,22.00,20.38,21.05,1441700,10.34
2003-06-12,20.50,20.85,19.95,20.02,616800,9.84
2003-06-11,20.02,20.75,19.95,20.55,522600,10.09
2003-06-10,20.50,20.73,19.70,19.85,308800,9.75
2003-06-09,20.95,21.00,20.50,20.70,276900,10.17
2003-06-06,20.62,20.95,20.17,20.45,699400,10.05
2003-06-05,21.00,21.00,20.55,20.95,787900,10.29
2003-06-04,21.00,21.15,20.75,20.90,1021900,10.27
2003-06-03,19.95,20.90,19.95,20.73,1900800,10.18
2003-06-02,19.38,19.85,18.65,19.55,592400,9.60
2003-05-30,19.95,19.95,18.60,19.05,606800,9.36
2003-05-29,19.00,20.15,19.00,19.60,1872700,9.63
2003-05-28,18.88,19.00,18.45,18.73,357700,9.20
2003-05-27,18.90,19.90,18.23,18.30,1813700,8.99
2003-05-26,17.50,19.20,17.50,18.67,1016600,9.17
2003-05-23,17.55,17.60,17.38,17.50,1731800,8.60
2003-05-22,17.73,17.75,17.25,17.50,406500,8.60
2003-05-21,17.48,17.75,17.27,17.40,701100,8.55
2003-05-20,17.45,17.48,17.05,17.38,406700,8.54
2003-05-19,17.33,17.35,17.00,17.02,323200,8.36
2003-05-16,17.33,17.55,16.55,17.10,442000,8.40
2003-05-15,17.50,17.50,17.00,17.00,193400,8.35
2003-05-14,16.75,17.50,16.75,17.35,1421300,8.52
2003-05-13,16.25,17.05,15.98,16.80,1240900,8.25
2003-05-12,16.15,16.50,16.05,16.38,170600,8.04
2003-05-09,15.07,16.70,15.07,16.45,237300,8.08
2003-05-08,16.58,16.88,16.52,16.80,121900,8.25
2003-05-07,17.00,17.00,16.58,16.75,187200,8.23
2003-05-06,16.70,17.05,16.70,16.92,2045000,8.31
2003-05-05,17.02,17.23,16.75,16.88,666500,8.29
2003-05-02,16.80,17.60,16.80,17.05,1438900,8.38
2003-04-30,16.17,17.25,16.17,16.90,1862900,8.30
2003-04-29,16.20,16.20,15.88,16.00,285600,7.86
2003-04-28,15.77,16.25,15.50,16.00,375200,7.86
2003-04-25,16.25,16.25,15.55,15.68,230900,7.70
2003-04-24,16.50,16.80,15.30,16.17,1123700,7.95
2003-04-23,17.00,18.20,16.55,16.70,2792000,8.20
2003-04-22,17.15,17.40,16.75,16.85,753800,8.28
2003-04-21,17.00,17.23,16.42,16.92,651600,8.31
2003-04-17,16.40,17.92,16.12,16.73,1174500,8.22
2003-04-16,16.05,16.62,16.05,16.40,547000,8.06
2003-04-15,16.88,16.88,15.60,16.20,473500,7.96
2003-04-11,16.25,17.12,16.12,16.73,327700,8.22
2003-04-10,16.75,17.12,16.50,16.90,702800,8.30
2003-04-09,16.12,17.23,15.88,16.77,631000,8.24
2003-04-08,16.38,16.38,15.70,16.15,318100,7.93
2003-04-07,16.30,16.50,15.45,16.35,682300,8.03
2003-04-04,15.45,16.33,15.35,16.10,1896400,7.91
2003-04-03,16.45,16.50,15.30,15.50,1920800,7.61
2003-04-02,14.88,16.62,14.50,16.20,1306900,7.96
2003-04-01,14.23,14.70,14.00,14.55,191700,7.15
2003-03-31,14.70,14.70,13.55,14.10,429100,6.93
2003-03-28,14.40,14.98,14.40,14.90,333100,7.32
2003-03-27,14.32,15.10,14.32,14.88,571900,7.31
2003-03-26,14.30,14.77,14.02,14.62,704400,7.18
2003-03-25,13.75,14.25,13.55,14.10,270700,6.93
2003-03-24,14.05,14.05,13.75,13.85,101500,6.80
2003-03-20,13.45,14.57,13.45,14.50,452900,7.12
2003-03-19,13.50,13.68,13.48,13.55,780100,6.66
2003-03-17,13.25,13.55,13.25,13.50,656400,6.63
2003-03-13,13.50,13.55,13.38,13.43,181500,6.59
2003-03-12,13.68,13.82,13.40,13.52,628600,6.64
2003-03-11,13.70,13.70,13.32,13.52,234500,6.64
2003-03-10,13.05,13.62,13.05,13.52,268400,6.64
2003-03-07,13.45,13.65,13.30,13.55,609700,6.66
2003-03-06,13.50,13.60,13.45,13.50,179800,6.63
2003-03-05,13.50,13.88,13.40,13.50,1187900,6.63
2003-03-04,13.50,13.68,13.35,13.52,209900,6.64
2003-03-03,13.98,13.98,13.50,13.52,767100,6.64
2003-02-28,14.30,15.85,13.57,13.68,2954700,6.72
2003-02-27,14.02,14.05,13.82,13.90,346600,6.83
2003-02-26,14.10,14.10,13.75,14.00,183300,6.88
2003-02-25,14.07,14.12,13.85,14.05,265900,6.90
2003-02-24,14.48,14.48,14.00,14.00,345200,6.88
2003-02-21,14.00,14.48,14.00,14.20,329500,6.98
2003-02-20,14.48,14.50,13.98,14.10,420000,6.93
2003-02-19,14.43,14.55,14.18,14.25,450900,7.00
2003-02-18,14.50,14.50,14.12,14.45,525000,7.10
2003-02-17,14.35,14.52,14.00,14.25,923400,7.00
2003-02-14,15.00,15.00,14.02,14.15,373000,6.95
2003-02-12,15.32,15.32,14.55,14.73,368100,7.23
2003-02-11,14.95,15.12,14.75,15.02,525500,7.38
2003-02-10,14.32,15.40,14.32,14.93,1725100,7.33
2003-02-07,14.80,14.85,14.25,14.32,359100,7.04
2003-02-06,14.75,14.80,14.48,14.68,322700,7.21
2003-02-05,15.48,15.82,14.50,14.55,600600,7.15
2003-02-04,15.75,15.75,14.57,14.77,1291100,7.26
2003-02-03,13.75,15.75,13.75,15.32,1747600,7.53
2003-01-31,15.55,15.55,13.60,13.90,810200,6.83
2003-01-30,14.50,15.00,14.00,14.25,1392000,7.00
2003-01-29,13.75,14.90,13.75,14.52,4535200,7.14
2003-01-28,12.98,13.60,12.75,13.48,2236100,6.62
2003-01-27,12.18,13.20,12.18,12.65,2861200,6.21
2003-01-24,11.70,12.15,11.70,11.95,767900,5.87
2003-01-23,12.75,12.75,12.05,12.12,606600,5.96
2003-01-22,11.98,12.85,11.98,12.55,1475900,6.17
2003-01-21,12.73,13.62,11.70,12.15,6268200,5.97
2003-01-20,10.88,12.50,10.70,12.45,6228600,6.12
2003-01-17,10.98,10.98,10.50,10.70,273400,5.26
2003-01-16,10.73,10.82,10.40,10.65,494700,5.23
2003-01-15,10.62,10.98,10.62,10.85,603300,5.33
2003-01-14,10.85,10.95,10.55,10.62,1357800,5.22
2003-01-13,10.57,10.88,10.50,10.68,742900,5.24
2003-01-10,10.77,10.80,10.32,10.38,451500,5.10
2003-01-09,10.55,11.00,10.55,10.75,353900,5.28
2003-01-08,11.43,11.43,10.77,10.82,387400,5.32
2003-01-07,11.07,11.20,11.02,11.05,336900,5.43
2003-01-06,11.38,11.50,11.05,11.10,268500,5.45
2003-01-03,11.60,12.00,11.25,11.27,534900,5.54
2003-01-02,11.50,11.62,11.25,11.32,549300,5.56
2003-01-01,11.68,11.68,11.27,11.32,168100,5.56
2002-12-31,11.43,11.50,11.25,11.40,683500,5.60
2002-12-30,11.38,11.65,11.25,11.32,860200,5.56
2002-12-27,11.95,12.00,11.02,11.25,1488200,5.53
2002-12-26,12.12,12.15,11.62,11.73,633500,5.76
2002-12-24,12.62,12.62,11.55,12.00,606800,5.89
2002-12-23,12.40,12.40,11.62,11.85,400300,5.82
2002-12-20,12.95,12.95,12.25,12.38,692000,6.08
2002-12-19,12.55,13.10,12.50,12.82,1491900,6.30
2002-12-18,12.35,12.62,11.95,12.55,1627200,6.17
2002-12-17,11.45,11.85,11.45,11.68,583200,5.74
2002-12-16,11.45,11.62,11.38,11.50,446000,5.65
2002-12-13,11.50,11.60,11.02,11.12,574200,5.47
2002-12-12,12.00,12.00,11.30,11.43,590900,5.61
2002-12-11,12.00,12.23,11.77,11.88,186500,5.83
2002-12-10,12.23,12.23,11.77,11.95,208700,5.87
2002-12-09,12.07,12.20,11.75,11.82,276200,5.81
2002-12-06,12.40,12.43,12.00,12.02,380200,5.91
2002-12-05,12.40,12.40,12.02,12.07,293200,5.93
2002-12-04,12.43,12.43,12.10,12.18,175400,5.98
2002-12-03,12.93,12.93,12.40,12.52,476600,6.15
2002-12-02,12.62,12.95,12.50,12.68,528200,6.23
2002-11-28,12.12,12.20,12.02,12.07,278100,5.93
2002-11-27,12.10,12.12,11.85,11.98,442200,5.88
2002-11-26,11.75,12.18,11.73,12.02,892500,5.91
2002-11-25,11.27,11.75,11.25,11.57,789100,5.69
2002-11-22,10.90,11.48,10.90,11.23,437800,5.51
2002-11-21,11.40,11.55,11.07,11.12,628400,5.47
2002-11-20,11.73,11.80,11.38,11.43,607700,5.61
2002-11-18,12.25,12.25,11.23,11.43,736500,5.61
2002-11-15,12.00,12.12,11.45,11.50,1008400,5.65
2002-11-14,12.62,12.62,11.90,11.93,360400,5.86
2002-11-13,12.50,12.50,12.20,12.27,149900,6.03
2002-11-12,12.30,12.35,12.20,12.23,73200,6.01
2002-11-11,12.50,12.50,12.15,12.27,611800,6.03
2002-11-08,12.55,12.55,12.38,12.45,142900,6.12
2002-11-07,12.70,12.85,12.52,12.57,134400,6.18
2002-11-05,12.90,12.93,12.65,12.73,137000,6.25
2002-11-04,13.00,13.35,12.90,13.07,56400,6.42
2002-11-01,12.75,13.12,12.65,12.95,115600,6.36
2002-10-31,13.25,13.25,12.68,12.98,272000,6.37
2002-10-30,11.95,13.50,11.95,13.02,766900,6.40
2002-10-29,12.62,12.73,12.12,12.55,727800,6.17
2002-10-28,13.25,13.25,12.05,12.45,696300,6.12
2002-10-25,13.62,13.75,13.05,13.25,379400,6.51
2002-10-24,14.00,14.00,13.75,13.77,206600,6.77
2002-10-23,14.45,14.55,13.75,13.90,279000,6.83
2002-10-22,14.75,14.85,14.38,14.50,171100,7.12
2002-10-21,14.85,15.00,14.75,14.82,132400,7.28
2002-10-18,15.00,15.10,14.88,14.90,298400,7.32
2002-10-17,15.18,15.25,14.93,14.98,267400,7.36
2002-10-16,15.73,15.75,15.10,15.20,444300,7.47
2002-10-14,15.95,15.95,15.50,15.55,75700,7.64
2002-10-11,15.93,15.93,15.57,15.65,109100,7.69
2002-10-10,15.75,15.85,15.65,15.70,86800,7.71
2002-10-09,16.10,16.20,15.77,15.80,163800,7.76
2002-10-08,16.02,18.48,15.65,16.00,564000,7.86
2002-10-07,15.98,16.05,15.75,15.93,270600,7.82
2002-10-04,16.10,16.10,15.88,16.02,216200,7.87
2002-10-03,16.10,16.10,15.62,16.00,247100,7.86
2002-10-01,15.75,16.08,15.68,16.02,364100,7.87
2002-09-30,16.00,16.00,15.60,15.65,185000,7.69
2002-09-27,15.95,16.17,15.62,16.00,269000,7.86
2002-09-26,15.75,16.05,15.60,15.68,302900,7.70
2002-09-25,15.50,16.30,15.45,15.82,677900,7.77
2002-09-24,16.25,16.25,15.50,15.57,944600,7.65
2002-09-23,16.92,16.95,16.25,16.33,155900,8.02
2002-09-20,15.75,17.08,15.50,16.85,1145900,8.28
2002-09-19,16.80,17.50,15.32,15.70,6446300,7.71
2002-09-18,17.45,17.62,17.08,17.15,389800,8.42
2002-09-17,17.38,17.52,17.00,17.42,2392900,8.56
2002-09-16,17.10,17.67,16.23,17.12,987300,8.41
2002-09-13,16.48,17.25,16.25,17.02,2539300,8.36
2002-09-12,16.00,17.15,15.90,16.25,507400,7.98
2002-09-11,16.30,16.30,15.85,15.95,77200,7.84
2002-09-09,16.05,16.45,15.88,15.93,403000,7.82
2002-09-06,16.75,16.75,16.15,16.25,210000,7.98
2002-09-05,16.65,16.75,16.45,16.50,225200,8.11
2002-09-04,16.00,16.80,16.00,16.45,355300,8.08
2002-09-03,16.38,16.38,16.05,16.23,189700,7.97
2002-09-02,16.50,16.92,16.33,16.48,414500,8.09
2002-08-30,15.50,16.45,15.43,16.25,428200,7.98
2002-08-29,16.00,16.05,15.52,15.55,119700,7.64
2002-08-28,16.15,16.15,15.73,15.98,161200,7.85
2002-08-27,16.17,16.27,16.02,16.05,117500,7.88
2002-08-26,16.40,16.50,16.10,16.17,87300,7.95
2002-08-23,16.25,16.50,16.05,16.27,154900,7.99
2002-08-22,16.75,16.75,16.08,16.15,171100,7.93
2002-08-21,16.88,16.88,16.00,16.62,250300,8.17
2002-08-20,16.40,16.80,16.05,16.55,597200,8.13
2002-08-19,15.60,16.25,15.40,16.12,343200,7.92
2002-08-16,15.25,15.88,15.12,15.68,297300,7.70
2002-08-14,15.07,15.25,15.07,15.15,74100,7.44
2002-08-13,15.07,15.25,15.00,15.18,63600,7.45
2002-08-12,15.00,15.15,14.90,15.12,148800,7.43
